	Plate	Well	Frames	Well Number	Control Type	Original Gene Target	Plate_Map_Name	Gene_Replicate	Site	DNA
5126	LT0131_42	C4	50	52	positive control	ENSG00000149503	LT0131_42_52	1	1	LT0131_42/LT0131_42_52_50.tif
5127	LT0131_42	C15	50	63	negative control	negative control	LT0131_42_63	1	1	LT0131_42/LT0131_42_63_50.tif
5128	LT0131_42	D2	50	74	negative control	negative control	LT0131_42_74	1	1	LT0131_42/LT0131_42_74_50.tif
5129	LT0131_42	M16	50	304	negative control	negative control	LT0131_42_304	1	1	LT0131_42/LT0131_42_304_50.tif
5130	LT0131_42	N3	50	315	negative control	negative control	LT0131_42_315	1	1	LT0131_42/LT0131_42_315_50.tif
5131	LT0131_42	N21	50	333	positive control	COPB	LT0131_42_333	1	1	LT0131_42/LT0131_42_333_50.tif
5132	LT0131_42	N24	50	336	positive control	COPB	LT0131_42_336	1	1	LT0131_42/LT0131_42_336_50.tif
5133	LT0131_42	O16	50	352	negative control	negative control	LT0131_42_352	1	1	LT0131_42/LT0131_42_352_50.tif
5134	LT0131_42	P3	50	363	negative control	negative control	LT0131_42_363	1	1	LT0131_42/LT0131_42_363_50.tif
5135	LT0131_42	P21	50	381	positive control	COPB	LT0131_42_381	1	1	LT0131_42/LT0131_42_381_50.tif
5136	LT0131_42	P24	50	384	positive control	COPB	LT0131_42_384	1	1	LT0131_42/LT0131_42_384_50.tif
5137	LT0131_47	A4	50	4	positive control	ENSG00000149503	LT0131_47_4	1	1	LT0131_47/LT0131_47_4_50.tif
5138	LT0131_47	A15	50	15	negative control	negative control	LT0131_47_15	1	1	LT0131_47/LT0131_47_15_50.tif
5139	LT0131_47	B2	50	26	negative control	negative control	LT0131_47_26	1	1	LT0131_47/LT0131_47_26_50.tif
5140	LT0131_47	C1	50	49	positive control	ENSG00000149503	LT0131_47_49	1	1	LT0131_47/LT0131_47_49_50.tif
5141	LT0131_47	C4	50	52	positive control	ENSG00000149503	LT0131_47_52	1	1	LT0131_47/LT0131_47_52_50.tif
5142	LT0131_47	C15	50	63	negative control	negative control	LT0131_47_63	1	1	LT0131_47/LT0131_47_63_50.tif
5143	LT0131_47	D2	50	74	negative control	negative control	LT0131_47_74	1	1	LT0131_47/LT0131_47_74_50.tif
5144	LT0131_47	M16	50	304	negative control	negative control	LT0131_47_304	1	1	LT0131_47/LT0131_47_304_50.tif
5145	LT0131_47	N3	50	315	negative control	negative control	LT0131_47_315	1	1	LT0131_47/LT0131_47_315_50.tif
5146	LT0131_47	N21	50	333	positive control	COPB	LT0131_47_333	1	1	LT0131_47/LT0131_47_333_50.tif
5147	LT0131_47	N24	50	336	positive control	COPB	LT0131_47_336	1	1	LT0131_47/LT0131_47_336_50.tif
5148	LT0131_47	O16	50	352	negative control	negative control	LT0131_47_352	1	1	LT0131_47/LT0131_47_352_50.tif
5149	LT0131_47	P3	50	363	negative control	negative control	LT0131_47_363	1	1	LT0131_47/LT0131_47_363_50.tif
5150	LT0131_47	P21	50	381	positive control	COPB	LT0131_47_381	1	1	LT0131_47/LT0131_47_381_50.tif
5151	LT0131_47	P24	50	384	positive control	COPB	LT0131_47_384	1	1	LT0131_47/LT0131_47_384_50.tif
5152	LT0132_02	A4	50	4	positive control	ENSG00000149503	LT0132_02_4	1	1	LT0132_02/LT0132_02_4_50.tif
5153	LT0132_02	A15	50	15	negative control	negative control	LT0132_02_15	1	1	LT0132_02/LT0132_02_15_50.tif
5154	LT0132_02	B2	50	26	negative control	negative control	LT0132_02_26	1	1	LT0132_02/LT0132_02_26_50.tif
5155	LT0132_02	C1	50	49	positive control	ENSG00000149503	LT0132_02_49	1	1	LT0132_02/LT0132_02_49_50.tif
5156	LT0132_02	C4	50	52	positive control	ENSG00000149503	LT0132_02_52	1	1	LT0132_02/LT0132_02_52_50.tif
5157	LT0132_02	C15	50	63	negative control	negative control	LT0132_02_63	1	1	LT0132_02/LT0132_02_63_50.tif
5158	LT0132_02	D2	50	74	negative control	negative control	LT0132_02_74	1	1	LT0132_02/LT0132_02_74_50.tif
5159	LT0132_02	M16	50	304	negative control	negative control	LT0132_02_304	1	1	LT0132_02/LT0132_02_304_50.tif
5160	LT0132_02	N3	50	315	negative control	negative control	LT0132_02_315	1	1	LT0132_02/LT0132_02_315_50.tif
5161	LT0132_02	N21	50	333	positive control	COPB	LT0132_02_333	1	1	LT0132_02/LT0132_02_333_50.tif
5162	LT0132_02	N24	50	336	positive control	COPB	LT0132_02_336	1	1	LT0132_02/LT0132_02_336_50.tif
5163	LT0132_02	O16	50	352	negative control	negative control	LT0132_02_352	1	1	LT0132_02/LT0132_02_352_50.tif
5164	LT0132_02	P3	50	363	negative control	negative control	LT0132_02_363	1	1	LT0132_02/LT0132_02_363_50.tif
5165	LT0132_02	P21	50	381	positive control	COPB	LT0132_02_381	1	1	LT0132_02/LT0132_02_381_50.tif
5166	LT0132_02	P24	50	384	positive control	COPB	LT0132_02_384	1	1	LT0132_02/LT0132_02_384_50.tif
5167	LT0132_04	A4	50	4	positive control	ENSG00000149503	LT0132_04_4	1	1	LT0132_04/LT0132_04_4_50.tif
5168	LT0132_04	A15	50	15	negative control	negative control	LT0132_04_15	1	1	LT0132_04/LT0132_04_15_50.tif
5169	LT0132_04	B2	50	26	negative control	negative control	LT0132_04_26	1	1	LT0132_04/LT0132_04_26_50.tif
5170	LT0132_04	C1	50	49	positive control	ENSG00000149503	LT0132_04_49	1	1	LT0132_04/LT0132_04_49_50.tif
5171	LT0132_04	C4	50	52	positive control	ENSG00000149503	LT0132_04_52	1	1	LT0132_04/LT0132_04_52_50.tif
5172	LT0132_04	C15	50	63	negative control	negative control	LT0132_04_63	1	1	LT0132_04/LT0132_04_63_50.tif
5173	LT0132_04	D2	50	74	negative control	negative control	LT0132_04_74	1	1	LT0132_04/LT0132_04_74_50.tif
5174	LT0132_04	M16	50	304	negative control	negative control	LT0132_04_304	1	1	LT0132_04/LT0132_04_304_50.tif
5175	LT0132_04	N3	50	315	negative control	negative control	LT0132_04_315	1	1	LT0132_04/LT0132_04_315_50.tif
5176	LT0132_04	N21	50	333	positive control	COPB	LT0132_04_333	1	1	LT0132_04/LT0132_04_333_50.tif
5177	LT0132_04	N24	50	336	positive control	COPB	LT0132_04_336	1	1	LT0132_04/LT0132_04_336_50.tif
5178	LT0132_04	O16	50	352	negative control	negative control	LT0132_04_352	1	1	LT0132_04/LT0132_04_352_50.tif
5179	LT0132_04	P3	50	363	negative control	negative control	LT0132_04_363	1	1	LT0132_04/LT0132_04_363_50.tif
5180	LT0132_04	P21	50	381	positive control	COPB	LT0132_04_381	1	1	LT0132_04/LT0132_04_381_50.tif
5181	LT0132_04	P24	50	384	positive control	COPB	LT0132_04_384	1	1	LT0132_04/LT0132_04_384_50.tif
5182	LT0132_06	A4	50	4	positive control	ENSG00000149503	LT0132_06_4	1	1	LT0132_06/LT0132_06_4_50.tif
5183	LT0132_06	A15	50	15	negative control	negative control	LT0132_06_15	1	1	LT0132_06/LT0132_06_15_50.tif
5184	LT0132_06	B2	50	26	negative control	negative control	LT0132_06_26	1	1	LT0132_06/LT0132_06_26_50.tif
5185	LT0132_06	C1	50	49	positive control	ENSG00000149503	LT0132_06_49	1	1	LT0132_06/LT0132_06_49_50.tif
5186	LT0132_06	C4	50	52	positive control	ENSG00000149503	LT0132_06_52	1	1	LT0132_06/LT0132_06_52_50.tif
5187	LT0132_06	C15	50	63	negative control	negative control	LT0132_06_63	1	1	LT0132_06/LT0132_06_63_50.tif
5188	LT0132_06	D2	50	74	negative control	negative control	LT0132_06_74	1	1	LT0132_06/LT0132_06_74_50.tif
5189	LT0132_06	M16	50	304	negative control	negative control	LT0132_06_304	1	1	LT0132_06/LT0132_06_304_50.tif
5190	LT0132_06	N3	50	315	negative control	negative control	LT0132_06_315	1	1	LT0132_06/LT0132_06_315_50.tif
5191	LT0132_06	N21	50	333	positive control	COPB	LT0132_06_333	1	1	LT0132_06/LT0132_06_333_50.tif
5192	LT0132_06	N24	50	336	positive control	COPB	LT0132_06_336	1	1	LT0132_06/LT0132_06_336_50.tif
5193	LT0132_06	O16	50	352	negative control	negative control	LT0132_06_352	1	1	LT0132_06/LT0132_06_352_50.tif
5194	LT0132_06	P3	50	363	negative control	negative control	LT0132_06_363	1	1	LT0132_06/LT0132_06_363_50.tif
5195	LT0132_06	P21	50	381	positive control	COPB	LT0132_06_381	1	1	LT0132_06/LT0132_06_381_50.tif
5196	LT0132_06	P24	50	384	positive control	COPB	LT0132_06_384	1	1	LT0132_06/LT0132_06_384_50.tif
5197	LT0132_31	A4	50	4	positive control	ENSG00000149503	LT0132_31_4	1	1	LT0132_31/LT0132_31_4_50.tif
5198	LT0132_31	A15	50	15	negative control	negative control	LT0132_31_15	1	1	LT0132_31/LT0132_31_15_50.tif
5199	LT0132_31	B2	50	26	negative control	negative control	LT0132_31_26	1	1	LT0132_31/LT0132_31_26_50.tif
5200	LT0132_31	C1	50	49	positive control	ENSG00000149503	LT0132_31_49	1	1	LT0132_31/LT0132_31_49_50.tif
5201	LT0132_31	C4	50	52	positive control	ENSG00000149503	LT0132_31_52	1	1	LT0132_31/LT0132_31_52_50.tif
5202	LT0132_31	C15	50	63	negative control	negative control	LT0132_31_63	1	1	LT0132_31/LT0132_31_63_50.tif
5203	LT0132_31	D2	50	74	negative control	negative control	LT0132_31_74	1	1	LT0132_31/LT0132_31_74_50.tif
5204	LT0132_31	M16	50	304	negative control	negative control	LT0132_31_304	1	1	LT0132_31/LT0132_31_304_50.tif
5205	LT0132_31	N3	50	315	negative control	negative control	LT0132_31_315	1	1	LT0132_31/LT0132_31_315_50.tif
5206	LT0132_31	N21	50	333	positive control	COPB	LT0132_31_333	1	1	LT0132_31/LT0132_31_333_50.tif
5207	LT0132_31	N24	50	336	positive control	COPB	LT0132_31_336	1	1	LT0132_31/LT0132_31_336_50.tif
5208	LT0132_31	O16	50	352	negative control	negative control	LT0132_31_352	1	1	LT0132_31/LT0132_31_352_50.tif
5209	LT0132_31	P3	50	363	negative control	negative control	LT0132_31_363	1	1	LT0132_31/LT0132_31_363_50.tif
5210	LT0132_31	P21	50	381	positive control	COPB	LT0132_31_381	1	1	LT0132_31/LT0132_31_381_50.tif
5211	LT0132_31	P24	50	384	positive control	COPB	LT0132_31_384	1	1	LT0132_31/LT0132_31_384_50.tif
5212	LT0133_01	A4	50	4	positive control	ENSG00000149503	LT0133_01_4	1	1	LT0133_01/LT0133_01_4_50.tif
5213	LT0133_01	A15	50	15	negative control	negative control	LT0133_01_15	1	1	LT0133_01/LT0133_01_15_50.tif
5214	LT0133_01	B2	50	26	negative control	negative control	LT0133_01_26	1	1	LT0133_01/LT0133_01_26_50.tif
5215	LT0133_01	C1	50	49	positive control	ENSG00000149503	LT0133_01_49	1	1	LT0133_01/LT0133_01_49_50.tif
5216	LT0133_01	C4	50	52	positive control	ENSG00000149503	LT0133_01_52	1	1	LT0133_01/LT0133_01_52_50.tif
5217	LT0133_01	C15	50	63	negative control	negative control	LT0133_01_63	1	1	LT0133_01/LT0133_01_63_50.tif
5218	LT0133_01	D2	50	74	negative control	negative control	LT0133_01_74	1	1	LT0133_01/LT0133_01_74_50.tif
5219	LT0133_01	M16	50	304	negative control	negative control	LT0133_01_304	1	1	LT0133_01/LT0133_01_304_50.tif
5220	LT0133_01	N3	50	315	negative control	negative control	LT0133_01_315	1	1	LT0133_01/LT0133_01_315_50.tif
5221	LT0133_01	N21	50	333	positive control	COPB	LT0133_01_333	1	1	LT0133_01/LT0133_01_333_50.tif
5222	LT0133_01	N24	50	336	positive control	COPB	LT0133_01_336	1	1	LT0133_01/LT0133_01_336_50.tif
5223	LT0133_01	O16	50	352	negative control	negative control	LT0133_01_352	1	1	LT0133_01/LT0133_01_352_50.tif
5224	LT0133_01	P3	50	363	negative control	negative control	LT0133_01_363	1	1	LT0133_01/LT0133_01_363_50.tif
5225	LT0133_01	P21	50	381	positive control	COPB	LT0133_01_381	1	1	LT0133_01/LT0133_01_381_50.tif
5226	LT0133_01	P24	50	384	positive control	COPB	LT0133_01_384	1	1	LT0133_01/LT0133_01_384_50.tif
5227	LT0133_19	A4	50	4	positive control	ENSG00000149503	LT0133_19_4	1	1	LT0133_19/LT0133_19_4_50.tif
5228	LT0133_19	A15	50	15	negative control	negative control	LT0133_19_15	1	1	LT0133_19/LT0133_19_15_50.tif
5229	LT0133_19	B2	50	26	negative control	negative control	LT0133_19_26	1	1	LT0133_19/LT0133_19_26_50.tif
5230	LT0133_19	C1	50	49	positive control	ENSG00000149503	LT0133_19_49	1	1	LT0133_19/LT0133_19_49_50.tif
5231	LT0133_19	C4	50	52	positive control	ENSG00000149503	LT0133_19_52	1	1	LT0133_19/LT0133_19_52_50.tif
5232	LT0133_19	C15	50	63	negative control	negative control	LT0133_19_63	1	1	LT0133_19/LT0133_19_63_50.tif
5233	LT0133_19	D2	50	74	negative control	negative control	LT0133_19_74	1	1	LT0133_19/LT0133_19_74_50.tif
5234	LT0133_19	M16	50	304	negative control	negative control	LT0133_19_304	1	1	LT0133_19/LT0133_19_304_50.tif
5235	LT0133_19	N3	50	315	negative control	negative control	LT0133_19_315	1	1	LT0133_19/LT0133_19_315_50.tif
5236	LT0133_19	N21	50	333	positive control	COPB	LT0133_19_333	1	1	LT0133_19/LT0133_19_333_50.tif
5237	LT0133_19	N24	50	336	positive control	COPB	LT0133_19_336	1	1	LT0133_19/LT0133_19_336_50.tif
5238	LT0133_19	O16	50	352	negative control	negative control	LT0133_19_352	1	1	LT0133_19/LT0133_19_352_50.tif
5239	LT0133_19	P3	50	363	negative control	negative control	LT0133_19_363	1	1	LT0133_19/LT0133_19_363_50.tif
5240	LT0133_19	P21	50	381	positive control	COPB	LT0133_19_381	1	1	LT0133_19/LT0133_19_381_50.tif
5241	LT0133_19	P24	50	384	positive control	COPB	LT0133_19_384	1	1	LT0133_19/LT0133_19_384_50.tif
5242	LT0133_38	A4	50	4	positive control	ENSG00000149503	LT0133_38_4	1	1	LT0133_38/LT0133_38_4_50.tif
5243	LT0133_38	A15	50	15	negative control	negative control	LT0133_38_15	1	1	LT0133_38/LT0133_38_15_50.tif
5244	LT0133_38	B2	50	26	negative control	negative control	LT0133_38_26	1	1	LT0133_38/LT0133_38_26_50.tif
5245	LT0133_38	C1	50	49	positive control	ENSG00000149503	LT0133_38_49	1	1	LT0133_38/LT0133_38_49_50.tif
5246	LT0133_38	C4	50	52	positive control	ENSG00000149503	LT0133_38_52	1	1	LT0133_38/LT0133_38_52_50.tif
5247	LT0133_38	C15	50	63	negative control	negative control	LT0133_38_63	1	1	LT0133_38/LT0133_38_63_50.tif
5248	LT0133_38	D2	50	74	negative control	negative control	LT0133_38_74	1	1	LT0133_38/LT0133_38_74_50.tif
5249	LT0133_38	M16	50	304	negative control	negative control	LT0133_38_304	1	1	LT0133_38/LT0133_38_304_50.tif
5250	LT0133_38	N3	50	315	negative control	negative control	LT0133_38_315	1	1	LT0133_38/LT0133_38_315_50.tif
5251	LT0133_38	N21	50	333	positive control	COPB	LT0133_38_333	1	1	LT0133_38/LT0133_38_333_50.tif
5252	LT0133_38	N24	50	336	positive control	COPB	LT0133_38_336	1	1	LT0133_38/LT0133_38_336_50.tif
5253	LT0133_38	O16	50	352	negative control	negative control	LT0133_38_352	1	1	LT0133_38/LT0133_38_352_50.tif
5254	LT0133_38	P3	50	363	negative control	negative control	LT0133_38_363	1	1	LT0133_38/LT0133_38_363_50.tif
5255	LT0133_38	P21	50	381	positive control	COPB	LT0133_38_381	1	1	LT0133_38/LT0133_38_381_50.tif
5256	LT0133_38	P24	50	384	positive control	COPB	LT0133_38_384	1	1	LT0133_38/LT0133_38_384_50.tif
5257	LT0134_01	A4	50	4	positive control	ENSG00000149503	LT0134_01_4	1	1	LT0134_01/LT0134_01_4_50.tif
5258	LT0134_01	A15	50	15	negative control	negative control	LT0134_01_15	1	1	LT0134_01/LT0134_01_15_50.tif
5259	LT0134_01	B2	50	26	negative control	negative control	LT0134_01_26	1	1	LT0134_01/LT0134_01_26_50.tif
5260	LT0134_01	C1	50	49	positive control	ENSG00000149503	LT0134_01_49	1	1	LT0134_01/LT0134_01_49_50.tif
5261	LT0134_01	C4	50	52	positive control	ENSG00000149503	LT0134_01_52	1	1	LT0134_01/LT0134_01_52_50.tif
5262	LT0134_01	C15	50	63	negative control	negative control	LT0134_01_63	1	1	LT0134_01/LT0134_01_63_50.tif
5263	LT0134_01	D2	50	74	negative control	negative control	LT0134_01_74	1	1	LT0134_01/LT0134_01_74_50.tif
5264	LT0134_01	M16	50	304	negative control	negative control	LT0134_01_304	1	1	LT0134_01/LT0134_01_304_50.tif
5265	LT0134_01	N3	50	315	negative control	negative control	LT0134_01_315	1	1	LT0134_01/LT0134_01_315_50.tif
5266	LT0134_01	N21	50	333	positive control	COPB	LT0134_01_333	1	1	LT0134_01/LT0134_01_333_50.tif
5267	LT0134_01	N24	50	336	positive control	COPB	LT0134_01_336	1	1	LT0134_01/LT0134_01_336_50.tif
5268	LT0134_01	O16	50	352	negative control	negative control	LT0134_01_352	1	1	LT0134_01/LT0134_01_352_50.tif
5269	LT0134_01	P3	50	363	negative control	negative control	LT0134_01_363	1	1	LT0134_01/LT0134_01_363_50.tif
5270	LT0134_01	P21	50	381	positive control	COPB	LT0134_01_381	1	1	LT0134_01/LT0134_01_381_50.tif
5271	LT0134_01	P24	50	384	positive control	COPB	LT0134_01_384	1	1	LT0134_01/LT0134_01_384_50.tif
5272	LT0134_03	A4	50	4	positive control	ENSG00000149503	LT0134_03_4	1	1	LT0134_03/LT0134_03_4_50.tif
5273	LT0134_03	A15	50	15	negative control	negative control	LT0134_03_15	1	1	LT0134_03/LT0134_03_15_50.tif
5274	LT0134_03	B2	50	26	negative control	negative control	LT0134_03_26	1	1	LT0134_03/LT0134_03_26_50.tif
5275	LT0134_03	C1	50	49	positive control	ENSG00000149503	LT0134_03_49	1	1	LT0134_03/LT0134_03_49_50.tif
5276	LT0134_03	C4	50	52	positive control	ENSG00000149503	LT0134_03_52	1	1	LT0134_03/LT0134_03_52_50.tif
5277	LT0134_03	C15	50	63	negative control	negative control	LT0134_03_63	1	1	LT0134_03/LT0134_03_63_50.tif
5278	LT0134_03	D2	50	74	negative control	negative control	LT0134_03_74	1	1	LT0134_03/LT0134_03_74_50.tif
5279	LT0134_03	M16	50	304	negative control	negative control	LT0134_03_304	1	1	LT0134_03/LT0134_03_304_50.tif
5280	LT0134_03	N3	50	315	negative control	negative control	LT0134_03_315	1	1	LT0134_03/LT0134_03_315_50.tif
5281	LT0134_03	N21	50	333	positive control	COPB	LT0134_03_333	1	1	LT0134_03/LT0134_03_333_50.tif
5282	LT0134_03	N24	50	336	positive control	COPB	LT0134_03_336	1	1	LT0134_03/LT0134_03_336_50.tif
5283	LT0134_03	O16	50	352	negative control	negative control	LT0134_03_352	1	1	LT0134_03/LT0134_03_352_50.tif
5284	LT0134_03	P3	50	363	negative control	negative control	LT0134_03_363	1	1	LT0134_03/LT0134_03_363_50.tif
5285	LT0134_03	P21	50	381	positive control	COPB	LT0134_03_381	1	1	LT0134_03/LT0134_03_381_50.tif
5286	LT0134_03	P24	50	384	positive control	COPB	LT0134_03_384	1	1	LT0134_03/LT0134_03_384_50.tif
5287	LT0134_06	A4	50	4	positive control	ENSG00000149503	LT0134_06_4	1	1	LT0134_06/LT0134_06_4_50.tif
5288	LT0134_06	A15	50	15	negative control	negative control	LT0134_06_15	1	1	LT0134_06/LT0134_06_15_50.tif
5289	LT0134_06	B2	50	26	negative control	negative control	LT0134_06_26	1	1	LT0134_06/LT0134_06_26_50.tif
5290	LT0134_06	C1	50	49	positive control	ENSG00000149503	LT0134_06_49	1	1	LT0134_06/LT0134_06_49_50.tif
5291	LT0134_06	C4	50	52	positive control	ENSG00000149503	LT0134_06_52	1	1	LT0134_06/LT0134_06_52_50.tif
5292	LT0134_06	C15	50	63	negative control	negative control	LT0134_06_63	1	1	LT0134_06/LT0134_06_63_50.tif
5293	LT0134_06	D2	50	74	negative control	negative control	LT0134_06_74	1	1	LT0134_06/LT0134_06_74_50.tif
5294	LT0134_06	M16	50	304	negative control	negative control	LT0134_06_304	1	1	LT0134_06/LT0134_06_304_50.tif
5295	LT0134_06	N3	50	315	negative control	negative control	LT0134_06_315	1	1	LT0134_06/LT0134_06_315_50.tif
5296	LT0134_06	N21	50	333	positive control	COPB	LT0134_06_333	1	1	LT0134_06/LT0134_06_333_50.tif
5297	LT0134_06	N24	50	336	positive control	COPB	LT0134_06_336	1	1	LT0134_06/LT0134_06_336_50.tif
5298	LT0134_06	O16	50	352	negative control	negative control	LT0134_06_352	1	1	LT0134_06/LT0134_06_352_50.tif
5299	LT0134_06	P3	50	363	negative control	negative control	LT0134_06_363	1	1	LT0134_06/LT0134_06_363_50.tif
5300	LT0134_06	P21	50	381	positive control	COPB	LT0134_06_381	1	1	LT0134_06/LT0134_06_381_50.tif
5301	LT0134_06	P24	50	384	positive control	COPB	LT0134_06_384	1	1	LT0134_06/LT0134_06_384_50.tif
5302	LT0134_07	A4	50	4	positive control	ENSG00000149503	LT0134_07_4	1	1	LT0134_07/LT0134_07_4_50.tif
5303	LT0134_07	A15	50	15	negative control	negative control	LT0134_07_15	1	1	LT0134_07/LT0134_07_15_50.tif
5304	LT0134_07	B2	50	26	negative control	negative control	LT0134_07_26	1	1	LT0134_07/LT0134_07_26_50.tif
5305	LT0134_07	C1	50	49	positive control	ENSG00000149503	LT0134_07_49	1	1	LT0134_07/LT0134_07_49_50.tif
5306	LT0134_07	C4	50	52	positive control	ENSG00000149503	LT0134_07_52	1	1	LT0134_07/LT0134_07_52_50.tif
5307	LT0134_07	C15	50	63	negative control	negative control	LT0134_07_63	1	1	LT0134_07/LT0134_07_63_50.tif
5308	LT0134_07	D2	50	74	negative control	negative control	LT0134_07_74	1	1	LT0134_07/LT0134_07_74_50.tif
5309	LT0134_07	M16	50	304	negative control	negative control	LT0134_07_304	1	1	LT0134_07/LT0134_07_304_50.tif
5310	LT0134_07	N3	50	315	negative control	negative control	LT0134_07_315	1	1	LT0134_07/LT0134_07_315_50.tif
5311	LT0134_07	N21	50	333	positive control	COPB	LT0134_07_333	1	1	LT0134_07/LT0134_07_333_50.tif
5312	LT0134_07	N24	50	336	positive control	COPB	LT0134_07_336	1	1	LT0134_07/LT0134_07_336_50.tif
5313	LT0134_07	O16	50	352	negative control	negative control	LT0134_07_352	1	1	LT0134_07/LT0134_07_352_50.tif
5314	LT0134_07	P3	50	363	negative control	negative control	LT0134_07_363	1	1	LT0134_07/LT0134_07_363_50.tif
5315	LT0134_07	P21	50	381	positive control	COPB	LT0134_07_381	1	1	LT0134_07/LT0134_07_381_50.tif
5316	LT0134_07	P24	50	384	positive control	COPB	LT0134_07_384	1	1	LT0134_07/LT0134_07_384_50.tif
5317	LT0135_02	A4	50	4	positive control	ENSG00000149503	LT0135_02_4	1	1	LT0135_02/LT0135_02_4_50.tif
5318	LT0135_02	A15	50	15	negative control	negative control	LT0135_02_15	1	1	LT0135_02/LT0135_02_15_50.tif
5319	LT0135_02	B2	50	26	negative control	negative control	LT0135_02_26	1	1	LT0135_02/LT0135_02_26_50.tif
5320	LT0135_02	C1	50	49	positive control	ENSG00000149503	LT0135_02_49	1	1	LT0135_02/LT0135_02_49_50.tif
5321	LT0135_02	C4	50	52	positive control	ENSG00000149503	LT0135_02_52	1	1	LT0135_02/LT0135_02_52_50.tif
5322	LT0135_02	C15	50	63	negative control	negative control	LT0135_02_63	1	1	LT0135_02/LT0135_02_63_50.tif
5323	LT0135_02	D2	50	74	negative control	negative control	LT0135_02_74	1	1	LT0135_02/LT0135_02_74_50.tif
5324	LT0135_02	M16	50	304	negative control	negative control	LT0135_02_304	1	1	LT0135_02/LT0135_02_304_50.tif
5325	LT0135_02	N3	50	315	negative control	negative control	LT0135_02_315	1	1	LT0135_02/LT0135_02_315_50.tif
5326	LT0135_02	N21	50	333	positive control	COPB	LT0135_02_333	1	1	LT0135_02/LT0135_02_333_50.tif
5327	LT0135_02	N24	50	336	positive control	COPB	LT0135_02_336	1	1	LT0135_02/LT0135_02_336_50.tif
5328	LT0135_02	O16	50	352	negative control	negative control	LT0135_02_352	1	1	LT0135_02/LT0135_02_352_50.tif
