Plate,Well,Frames,Well Number,Control Type,Original Gene Target,Plate_Map_Name,Gene_Replicate,Site,DNA
LT0140_05,A15,50,15,negative control,,LT0140_05_15,1,1,LT0140_05/LT0140_05_15_50.tif
LT0140_05,B2,50,26,negative control,,LT0140_05_26,1,1,LT0140_05/LT0140_05_26_50.tif
LT0140_05,C1,50,49,positive control,ENSG00000149503,LT0140_05_49,1,1,LT0140_05/LT0140_05_49_50.tif
LT0140_05,C4,50,52,positive control,ENSG00000149503,LT0140_05_52,1,1,LT0140_05/LT0140_05_52_50.tif
LT0140_05,C15,50,63,negative control,,LT0140_05_63,1,1,LT0140_05/LT0140_05_63_50.tif
LT0140_05,D2,50,74,negative control,,LT0140_05_74,1,1,LT0140_05/LT0140_05_74_50.tif
LT0140_05,M16,50,304,negative control,,LT0140_05_304,1,1,LT0140_05/LT0140_05_304_50.tif
LT0140_05,N3,50,315,negative control,,LT0140_05_315,1,1,LT0140_05/LT0140_05_315_50.tif
LT0140_05,N21,50,333,positive control,COPB,LT0140_05_333,1,1,LT0140_05/LT0140_05_333_50.tif
LT0140_05,N24,50,336,positive control,COPB,LT0140_05_336,1,1,LT0140_05/LT0140_05_336_50.tif
LT0140_05,O16,50,352,negative control,,LT0140_05_352,1,1,LT0140_05/LT0140_05_352_50.tif
LT0140_05,P3,50,363,negative control,,LT0140_05_363,1,1,LT0140_05/LT0140_05_363_50.tif
LT0140_05,P21,50,381,positive control,COPB,LT0140_05_381,1,1,LT0140_05/LT0140_05_381_50.tif
LT0140_05,P24,50,384,positive control,COPB,LT0140_05_384,1,1,LT0140_05/LT0140_05_384_50.tif
LT0140_06,A1,50,1,positive control,ENSG00000149503,LT0140_06_1,1,1,LT0140_06/LT0140_06_1_50.tif
LT0140_06,A4,50,4,positive control,ENSG00000149503,LT0140_06_4,1,1,LT0140_06/LT0140_06_4_50.tif
LT0140_06,A15,50,15,negative control,,LT0140_06_15,1,1,LT0140_06/LT0140_06_15_50.tif
LT0140_06,B2,50,26,negative control,,LT0140_06_26,1,1,LT0140_06/LT0140_06_26_50.tif
LT0140_06,C1,50,49,positive control,ENSG00000149503,LT0140_06_49,1,1,LT0140_06/LT0140_06_49_50.tif
LT0140_06,C4,50,52,positive control,ENSG00000149503,LT0140_06_52,1,1,LT0140_06/LT0140_06_52_50.tif
LT0140_06,C15,50,63,negative control,,LT0140_06_63,1,1,LT0140_06/LT0140_06_63_50.tif
LT0140_06,D2,50,74,negative control,,LT0140_06_74,1,1,LT0140_06/LT0140_06_74_50.tif
LT0140_06,M16,50,304,negative control,,LT0140_06_304,1,1,LT0140_06/LT0140_06_304_50.tif
LT0140_06,N3,50,315,negative control,,LT0140_06_315,1,1,LT0140_06/LT0140_06_315_50.tif
LT0140_06,N21,50,333,positive control,COPB,LT0140_06_333,1,1,LT0140_06/LT0140_06_333_50.tif
LT0140_06,N24,50,336,positive control,COPB,LT0140_06_336,1,1,LT0140_06/LT0140_06_336_50.tif
LT0140_06,O16,50,352,negative control,,LT0140_06_352,1,1,LT0140_06/LT0140_06_352_50.tif
LT0140_06,P3,50,363,negative control,,LT0140_06_363,1,1,LT0140_06/LT0140_06_363_50.tif
LT0140_06,P21,50,381,positive control,COPB,LT0140_06_381,1,1,LT0140_06/LT0140_06_381_50.tif
LT0140_06,P24,50,384,positive control,COPB,LT0140_06_384,1,1,LT0140_06/LT0140_06_384_50.tif
LT0140_10,A1,50,1,positive control,ENSG00000149503,LT0140_10_1,1,1,LT0140_10/LT0140_10_1_50.tif
LT0140_10,A4,50,4,positive control,ENSG00000149503,LT0140_10_4,1,1,LT0140_10/LT0140_10_4_50.tif
LT0140_10,A15,50,15,negative control,,LT0140_10_15,1,1,LT0140_10/LT0140_10_15_50.tif
LT0140_10,B2,50,26,negative control,,LT0140_10_26,1,1,LT0140_10/LT0140_10_26_50.tif
LT0140_10,C1,50,49,positive control,ENSG00000149503,LT0140_10_49,1,1,LT0140_10/LT0140_10_49_50.tif
LT0140_10,C4,50,52,positive control,ENSG00000149503,LT0140_10_52,1,1,LT0140_10/LT0140_10_52_50.tif
LT0140_10,C15,50,63,negative control,,LT0140_10_63,1,1,LT0140_10/LT0140_10_63_50.tif
LT0140_10,D2,50,74,negative control,,LT0140_10_74,1,1,LT0140_10/LT0140_10_74_50.tif
LT0140_10,M16,50,304,negative control,,LT0140_10_304,1,1,LT0140_10/LT0140_10_304_50.tif
LT0140_10,N3,50,315,negative control,,LT0140_10_315,1,1,LT0140_10/LT0140_10_315_50.tif
LT0140_10,N21,50,333,positive control,COPB,LT0140_10_333,1,1,LT0140_10/LT0140_10_333_50.tif
LT0140_10,N24,50,336,positive control,COPB,LT0140_10_336,1,1,LT0140_10/LT0140_10_336_50.tif
LT0140_10,O16,50,352,negative control,,LT0140_10_352,1,1,LT0140_10/LT0140_10_352_50.tif
LT0140_10,P3,50,363,negative control,,LT0140_10_363,1,1,LT0140_10/LT0140_10_363_50.tif
LT0140_10,P21,50,381,positive control,COPB,LT0140_10_381,1,1,LT0140_10/LT0140_10_381_50.tif
LT0140_10,P24,50,384,positive control,COPB,LT0140_10_384,1,1,LT0140_10/LT0140_10_384_50.tif
LT0141_02,A1,50,1,positive control,ENSG00000149503,LT0141_02_1,1,1,LT0141_02/LT0141_02_1_50.tif
LT0141_02,A4,50,4,positive control,ENSG00000149503,LT0141_02_4,1,1,LT0141_02/LT0141_02_4_50.tif
LT0141_02,A15,50,15,negative control,,LT0141_02_15,1,1,LT0141_02/LT0141_02_15_50.tif
LT0141_02,B2,50,26,negative control,,LT0141_02_26,1,1,LT0141_02/LT0141_02_26_50.tif
LT0141_02,C1,50,49,positive control,ENSG00000149503,LT0141_02_49,1,1,LT0141_02/LT0141_02_49_50.tif
LT0141_02,C4,50,52,positive control,ENSG00000149503,LT0141_02_52,1,1,LT0141_02/LT0141_02_52_50.tif
LT0141_02,C15,50,63,negative control,,LT0141_02_63,1,1,LT0141_02/LT0141_02_63_50.tif
LT0141_02,D2,50,74,negative control,,LT0141_02_74,1,1,LT0141_02/LT0141_02_74_50.tif
LT0141_02,M16,50,304,negative control,,LT0141_02_304,1,1,LT0141_02/LT0141_02_304_50.tif
LT0141_02,N3,50,315,negative control,,LT0141_02_315,1,1,LT0141_02/LT0141_02_315_50.tif
LT0141_02,N21,50,333,positive control,COPB,LT0141_02_333,1,1,LT0141_02/LT0141_02_333_50.tif
LT0141_02,N24,50,336,positive control,COPB,LT0141_02_336,1,1,LT0141_02/LT0141_02_336_50.tif
LT0141_02,O16,50,352,negative control,,LT0141_02_352,1,1,LT0141_02/LT0141_02_352_50.tif
LT0141_02,P3,50,363,negative control,,LT0141_02_363,1,1,LT0141_02/LT0141_02_363_50.tif
LT0141_02,P21,50,381,positive control,COPB,LT0141_02_381,1,1,LT0141_02/LT0141_02_381_50.tif
LT0141_02,P24,50,384,positive control,COPB,LT0141_02_384,1,1,LT0141_02/LT0141_02_384_50.tif
LT0141_03,A1,50,1,positive control,ENSG00000149503,LT0141_03_1,1,1,LT0141_03/LT0141_03_1_50.tif
LT0141_03,A4,50,4,positive control,ENSG00000149503,LT0141_03_4,1,1,LT0141_03/LT0141_03_4_50.tif
LT0141_03,A15,50,15,negative control,,LT0141_03_15,1,1,LT0141_03/LT0141_03_15_50.tif
LT0141_03,B2,50,26,negative control,,LT0141_03_26,1,1,LT0141_03/LT0141_03_26_50.tif
LT0141_03,C1,50,49,positive control,ENSG00000149503,LT0141_03_49,1,1,LT0141_03/LT0141_03_49_50.tif
LT0141_03,C4,50,52,positive control,ENSG00000149503,LT0141_03_52,1,1,LT0141_03/LT0141_03_52_50.tif
LT0141_03,C15,50,63,negative control,,LT0141_03_63,1,1,LT0141_03/LT0141_03_63_50.tif
LT0141_03,D2,50,74,negative control,,LT0141_03_74,1,1,LT0141_03/LT0141_03_74_50.tif
LT0141_03,M16,50,304,negative control,,LT0141_03_304,1,1,LT0141_03/LT0141_03_304_50.tif
LT0141_03,N3,50,315,negative control,,LT0141_03_315,1,1,LT0141_03/LT0141_03_315_50.tif
LT0141_03,N21,50,333,positive control,COPB,LT0141_03_333,1,1,LT0141_03/LT0141_03_333_50.tif
LT0141_03,N24,50,336,positive control,COPB,LT0141_03_336,1,1,LT0141_03/LT0141_03_336_50.tif
LT0141_03,O16,50,352,negative control,,LT0141_03_352,1,1,LT0141_03/LT0141_03_352_50.tif
LT0141_03,P3,50,363,negative control,,LT0141_03_363,1,1,LT0141_03/LT0141_03_363_50.tif
LT0141_03,P21,50,381,positive control,COPB,LT0141_03_381,1,1,LT0141_03/LT0141_03_381_50.tif
LT0141_03,P24,50,384,positive control,COPB,LT0141_03_384,1,1,LT0141_03/LT0141_03_384_50.tif
LT0141_04,A1,50,1,positive control,ENSG00000149503,LT0141_04_1,1,1,LT0141_04/LT0141_04_1_50.tif
LT0141_04,A4,50,4,positive control,ENSG00000149503,LT0141_04_4,1,1,LT0141_04/LT0141_04_4_50.tif
LT0141_04,A15,50,15,negative control,,LT0141_04_15,1,1,LT0141_04/LT0141_04_15_50.tif
LT0141_04,B2,50,26,negative control,,LT0141_04_26,1,1,LT0141_04/LT0141_04_26_50.tif
LT0141_04,C1,50,49,positive control,ENSG00000149503,LT0141_04_49,1,1,LT0141_04/LT0141_04_49_50.tif
LT0141_04,C4,50,52,positive control,ENSG00000149503,LT0141_04_52,1,1,LT0141_04/LT0141_04_52_50.tif
LT0141_04,C15,50,63,negative control,,LT0141_04_63,1,1,LT0141_04/LT0141_04_63_50.tif
LT0141_04,D2,50,74,negative control,,LT0141_04_74,1,1,LT0141_04/LT0141_04_74_50.tif
LT0141_04,M16,50,304,negative control,,LT0141_04_304,1,1,LT0141_04/LT0141_04_304_50.tif
LT0141_04,N3,50,315,negative control,,LT0141_04_315,1,1,LT0141_04/LT0141_04_315_50.tif
LT0141_04,N21,50,333,positive control,COPB,LT0141_04_333,1,1,LT0141_04/LT0141_04_333_50.tif
LT0141_04,N24,50,336,positive control,COPB,LT0141_04_336,1,1,LT0141_04/LT0141_04_336_50.tif
LT0141_04,O16,50,352,negative control,,LT0141_04_352,1,1,LT0141_04/LT0141_04_352_50.tif
LT0141_04,P3,50,363,negative control,,LT0141_04_363,1,1,LT0141_04/LT0141_04_363_50.tif
LT0141_04,P21,50,381,positive control,COPB,LT0141_04_381,1,1,LT0141_04/LT0141_04_381_50.tif
LT0141_04,P24,50,384,positive control,COPB,LT0141_04_384,1,1,LT0141_04/LT0141_04_384_50.tif
LT0142_01,A1,50,1,positive control,ENSG00000149503,LT0142_01_1,1,1,LT0142_01/LT0142_01_1_50.tif
LT0142_01,A4,50,4,positive control,ENSG00000149503,LT0142_01_4,1,1,LT0142_01/LT0142_01_4_50.tif
LT0142_01,A15,50,15,negative control,,LT0142_01_15,1,1,LT0142_01/LT0142_01_15_50.tif
LT0142_01,B2,50,26,negative control,,LT0142_01_26,1,1,LT0142_01/LT0142_01_26_50.tif
LT0142_01,C1,50,49,positive control,ENSG00000149503,LT0142_01_49,1,1,LT0142_01/LT0142_01_49_50.tif
LT0142_01,C4,50,52,positive control,ENSG00000149503,LT0142_01_52,1,1,LT0142_01/LT0142_01_52_50.tif
LT0142_01,C15,50,63,negative control,,LT0142_01_63,1,1,LT0142_01/LT0142_01_63_50.tif
LT0142_01,D2,50,74,negative control,,LT0142_01_74,1,1,LT0142_01/LT0142_01_74_50.tif
LT0142_01,M16,50,304,negative control,,LT0142_01_304,1,1,LT0142_01/LT0142_01_304_50.tif
LT0142_01,N3,50,315,negative control,,LT0142_01_315,1,1,LT0142_01/LT0142_01_315_50.tif
LT0142_01,N21,50,333,positive control,COPB,LT0142_01_333,1,1,LT0142_01/LT0142_01_333_50.tif
LT0142_01,N24,50,336,positive control,COPB,LT0142_01_336,1,1,LT0142_01/LT0142_01_336_50.tif
LT0142_01,O16,50,352,negative control,,LT0142_01_352,1,1,LT0142_01/LT0142_01_352_50.tif
LT0142_01,P3,50,363,negative control,,LT0142_01_363,1,1,LT0142_01/LT0142_01_363_50.tif
LT0142_01,P21,50,381,positive control,COPB,LT0142_01_381,1,1,LT0142_01/LT0142_01_381_50.tif
LT0142_01,P24,50,384,positive control,COPB,LT0142_01_384,1,1,LT0142_01/LT0142_01_384_50.tif
LT0142_03,A1,50,1,positive control,ENSG00000149503,LT0142_03_1,1,1,LT0142_03/LT0142_03_1_50.tif
LT0142_03,A4,50,4,positive control,ENSG00000149503,LT0142_03_4,1,1,LT0142_03/LT0142_03_4_50.tif
LT0142_03,A15,50,15,negative control,,LT0142_03_15,1,1,LT0142_03/LT0142_03_15_50.tif
LT0142_03,B2,50,26,negative control,,LT0142_03_26,1,1,LT0142_03/LT0142_03_26_50.tif
LT0142_03,C1,50,49,positive control,ENSG00000149503,LT0142_03_49,1,1,LT0142_03/LT0142_03_49_50.tif
LT0142_03,C4,50,52,positive control,ENSG00000149503,LT0142_03_52,1,1,LT0142_03/LT0142_03_52_50.tif
LT0142_03,C15,50,63,negative control,,LT0142_03_63,1,1,LT0142_03/LT0142_03_63_50.tif
LT0142_03,D2,50,74,negative control,,LT0142_03_74,1,1,LT0142_03/LT0142_03_74_50.tif
LT0142_03,M16,50,304,negative control,,LT0142_03_304,1,1,LT0142_03/LT0142_03_304_50.tif
LT0142_03,N3,50,315,negative control,,LT0142_03_315,1,1,LT0142_03/LT0142_03_315_50.tif
LT0142_03,N21,50,333,positive control,COPB,LT0142_03_333,1,1,LT0142_03/LT0142_03_333_50.tif
LT0142_03,N24,50,336,positive control,COPB,LT0142_03_336,1,1,LT0142_03/LT0142_03_336_50.tif
LT0142_03,O16,50,352,negative control,,LT0142_03_352,1,1,LT0142_03/LT0142_03_352_50.tif
LT0142_03,P3,50,363,negative control,,LT0142_03_363,1,1,LT0142_03/LT0142_03_363_50.tif
LT0142_03,P21,50,381,positive control,COPB,LT0142_03_381,1,1,LT0142_03/LT0142_03_381_50.tif
LT0142_03,P24,50,384,positive control,COPB,LT0142_03_384,1,1,LT0142_03/LT0142_03_384_50.tif
LT0142_06,A1,50,1,positive control,ENSG00000149503,LT0142_06_1,1,1,LT0142_06/LT0142_06_1_50.tif
LT0142_06,A4,50,4,positive control,ENSG00000149503,LT0142_06_4,1,1,LT0142_06/LT0142_06_4_50.tif
LT0142_06,A15,50,15,negative control,,LT0142_06_15,1,1,LT0142_06/LT0142_06_15_50.tif
LT0142_06,B2,50,26,negative control,,LT0142_06_26,1,1,LT0142_06/LT0142_06_26_50.tif
LT0142_06,C1,50,49,positive control,ENSG00000149503,LT0142_06_49,1,1,LT0142_06/LT0142_06_49_50.tif
LT0142_06,C4,50,52,positive control,ENSG00000149503,LT0142_06_52,1,1,LT0142_06/LT0142_06_52_50.tif
LT0142_06,C15,50,63,negative control,,LT0142_06_63,1,1,LT0142_06/LT0142_06_63_50.tif
LT0142_06,D2,50,74,negative control,,LT0142_06_74,1,1,LT0142_06/LT0142_06_74_50.tif
LT0142_06,M16,50,304,negative control,,LT0142_06_304,1,1,LT0142_06/LT0142_06_304_50.tif
LT0142_06,N3,50,315,negative control,,LT0142_06_315,1,1,LT0142_06/LT0142_06_315_50.tif
LT0142_06,N21,50,333,positive control,COPB,LT0142_06_333,1,1,LT0142_06/LT0142_06_333_50.tif
LT0142_06,N24,50,336,positive control,COPB,LT0142_06_336,1,1,LT0142_06/LT0142_06_336_50.tif
LT0142_06,O16,50,352,negative control,,LT0142_06_352,1,1,LT0142_06/LT0142_06_352_50.tif
LT0142_06,P3,50,363,negative control,,LT0142_06_363,1,1,LT0142_06/LT0142_06_363_50.tif
LT0142_06,P21,50,381,positive control,COPB,LT0142_06_381,1,1,LT0142_06/LT0142_06_381_50.tif
LT0142_06,P24,50,384,positive control,COPB,LT0142_06_384,1,1,LT0142_06/LT0142_06_384_50.tif
LT0143_01,A1,50,1,positive control,ENSG00000149503,LT0143_01_1,1,1,LT0143_01/LT0143_01_1_50.tif
LT0143_01,A4,50,4,positive control,ENSG00000149503,LT0143_01_4,1,1,LT0143_01/LT0143_01_4_50.tif
LT0143_01,A15,50,15,negative control,,LT0143_01_15,1,1,LT0143_01/LT0143_01_15_50.tif
LT0143_01,B2,50,26,negative control,,LT0143_01_26,1,1,LT0143_01/LT0143_01_26_50.tif
LT0143_01,C1,50,49,positive control,ENSG00000149503,LT0143_01_49,1,1,LT0143_01/LT0143_01_49_50.tif
LT0143_01,C4,50,52,positive control,ENSG00000149503,LT0143_01_52,1,1,LT0143_01/LT0143_01_52_50.tif
LT0143_01,C15,50,63,negative control,,LT0143_01_63,1,1,LT0143_01/LT0143_01_63_50.tif
LT0143_01,D2,50,74,negative control,,LT0143_01_74,1,1,LT0143_01/LT0143_01_74_50.tif
LT0143_01,M16,50,304,negative control,,LT0143_01_304,1,1,LT0143_01/LT0143_01_304_50.tif
LT0143_01,N3,50,315,negative control,,LT0143_01_315,1,1,LT0143_01/LT0143_01_315_50.tif
LT0143_01,N21,50,333,positive control,COPB,LT0143_01_333,1,1,LT0143_01/LT0143_01_333_50.tif
LT0143_01,N24,50,336,positive control,COPB,LT0143_01_336,1,1,LT0143_01/LT0143_01_336_50.tif
LT0143_01,O16,50,352,negative control,,LT0143_01_352,1,1,LT0143_01/LT0143_01_352_50.tif
LT0143_01,P3,50,363,negative control,,LT0143_01_363,1,1,LT0143_01/LT0143_01_363_50.tif
LT0143_01,P21,50,381,positive control,COPB,LT0143_01_381,1,1,LT0143_01/LT0143_01_381_50.tif
LT0143_01,P24,50,384,positive control,COPB,LT0143_01_384,1,1,LT0143_01/LT0143_01_384_50.tif
LT0143_02,A1,50,1,positive control,ENSG00000149503,LT0143_02_1,1,1,LT0143_02/LT0143_02_1_50.tif
LT0143_02,A4,50,4,positive control,ENSG00000149503,LT0143_02_4,1,1,LT0143_02/LT0143_02_4_50.tif
LT0143_02,A15,50,15,negative control,,LT0143_02_15,1,1,LT0143_02/LT0143_02_15_50.tif
LT0143_02,B2,50,26,negative control,,LT0143_02_26,1,1,LT0143_02/LT0143_02_26_50.tif
LT0143_02,C1,50,49,positive control,ENSG00000149503,LT0143_02_49,1,1,LT0143_02/LT0143_02_49_50.tif
LT0143_02,C4,50,52,positive control,ENSG00000149503,LT0143_02_52,1,1,LT0143_02/LT0143_02_52_50.tif
LT0143_02,C15,50,63,negative control,,LT0143_02_63,1,1,LT0143_02/LT0143_02_63_50.tif
LT0143_02,D2,50,74,negative control,,LT0143_02_74,1,1,LT0143_02/LT0143_02_74_50.tif
LT0143_02,M16,50,304,negative control,,LT0143_02_304,1,1,LT0143_02/LT0143_02_304_50.tif
LT0143_02,N3,50,315,negative control,,LT0143_02_315,1,1,LT0143_02/LT0143_02_315_50.tif
LT0143_02,N21,50,333,positive control,COPB,LT0143_02_333,1,1,LT0143_02/LT0143_02_333_50.tif
LT0143_02,N24,50,336,positive control,COPB,LT0143_02_336,1,1,LT0143_02/LT0143_02_336_50.tif
LT0143_02,O16,50,352,negative control,,LT0143_02_352,1,1,LT0143_02/LT0143_02_352_50.tif
LT0143_02,P3,50,363,negative control,,LT0143_02_363,1,1,LT0143_02/LT0143_02_363_50.tif
LT0143_02,P21,50,381,positive control,COPB,LT0143_02_381,1,1,LT0143_02/LT0143_02_381_50.tif
LT0143_02,P24,50,384,positive control,COPB,LT0143_02_384,1,1,LT0143_02/LT0143_02_384_50.tif
LT0143_05,A1,50,1,positive control,ENSG00000149503,LT0143_05_1,1,1,LT0143_05/LT0143_05_1_50.tif
LT0143_05,A4,50,4,positive control,ENSG00000149503,LT0143_05_4,1,1,LT0143_05/LT0143_05_4_50.tif
LT0143_05,A15,50,15,negative control,,LT0143_05_15,1,1,LT0143_05/LT0143_05_15_50.tif
LT0143_05,B2,50,26,negative control,,LT0143_05_26,1,1,LT0143_05/LT0143_05_26_50.tif
LT0143_05,C1,50,49,positive control,ENSG00000149503,LT0143_05_49,1,1,LT0143_05/LT0143_05_49_50.tif
LT0143_05,C4,50,52,positive control,ENSG00000149503,LT0143_05_52,1,1,LT0143_05/LT0143_05_52_50.tif
LT0143_05,C15,50,63,negative control,,LT0143_05_63,1,1,LT0143_05/LT0143_05_63_50.tif
LT0143_05,D2,50,74,negative control,,LT0143_05_74,1,1,LT0143_05/LT0143_05_74_50.tif
LT0143_05,M16,50,304,negative control,,LT0143_05_304,1,1,LT0143_05/LT0143_05_304_50.tif
LT0143_05,N3,50,315,negative control,,LT0143_05_315,1,1,LT0143_05/LT0143_05_315_50.tif
LT0143_05,N21,50,333,positive control,COPB,LT0143_05_333,1,1,LT0143_05/LT0143_05_333_50.tif
LT0143_05,N24,50,336,positive control,COPB,LT0143_05_336,1,1,LT0143_05/LT0143_05_336_50.tif
LT0143_05,O16,50,352,negative control,,LT0143_05_352,1,1,LT0143_05/LT0143_05_352_50.tif
LT0143_05,P3,50,363,negative control,,LT0143_05_363,1,1,LT0143_05/LT0143_05_363_50.tif
LT0143_05,P21,50,381,positive control,COPB,LT0143_05_381,1,1,LT0143_05/LT0143_05_381_50.tif
LT0143_05,P24,50,384,positive control,COPB,LT0143_05_384,1,1,LT0143_05/LT0143_05_384_50.tif
LT0144_01,A1,50,1,positive control,ENSG00000149503,LT0144_01_1,1,1,LT0144_01/LT0144_01_1_50.tif
LT0144_01,A4,50,4,positive control,ENSG00000149503,LT0144_01_4,1,1,LT0144_01/LT0144_01_4_50.tif
LT0144_01,A15,50,15,negative control,,LT0144_01_15,1,1,LT0144_01/LT0144_01_15_50.tif
LT0144_01,B2,50,26,negative control,,LT0144_01_26,1,1,LT0144_01/LT0144_01_26_50.tif
LT0144_01,C1,50,49,positive control,ENSG00000149503,LT0144_01_49,1,1,LT0144_01/LT0144_01_49_50.tif
LT0144_01,C4,50,52,positive control,ENSG00000149503,LT0144_01_52,1,1,LT0144_01/LT0144_01_52_50.tif
LT0144_01,C15,50,63,negative control,,LT0144_01_63,1,1,LT0144_01/LT0144_01_63_50.tif
LT0144_01,D2,50,74,negative control,,LT0144_01_74,1,1,LT0144_01/LT0144_01_74_50.tif
LT0144_01,M16,50,304,negative control,,LT0144_01_304,1,1,LT0144_01/LT0144_01_304_50.tif
LT0144_01,N3,50,315,negative control,,LT0144_01_315,1,1,LT0144_01/LT0144_01_315_50.tif
LT0144_01,N21,50,333,positive control,COPB,LT0144_01_333,1,1,LT0144_01/LT0144_01_333_50.tif
LT0144_01,N24,50,336,positive control,COPB,LT0144_01_336,1,1,LT0144_01/LT0144_01_336_50.tif
LT0144_01,O16,50,352,negative control,,LT0144_01_352,1,1,LT0144_01/LT0144_01_352_50.tif
LT0144_01,P3,50,363,negative control,,LT0144_01_363,1,1,LT0144_01/LT0144_01_363_50.tif
LT0144_01,P21,50,381,positive control,COPB,LT0144_01_381,1,1,LT0144_01/LT0144_01_381_50.tif
LT0144_01,P24,50,384,positive control,COPB,LT0144_01_384,1,1,LT0144_01/LT0144_01_384_50.tif
LT0144_02,A1,50,1,positive control,ENSG00000149503,LT0144_02_1,1,1,LT0144_02/LT0144_02_1_50.tif
LT0144_02,A4,50,4,positive control,ENSG00000149503,LT0144_02_4,1,1,LT0144_02/LT0144_02_4_50.tif
LT0144_02,A15,50,15,negative control,,LT0144_02_15,1,1,LT0144_02/LT0144_02_15_50.tif
LT0144_02,B2,50,26,negative control,,LT0144_02_26,1,1,LT0144_02/LT0144_02_26_50.tif
LT0144_02,C1,50,49,positive control,ENSG00000149503,LT0144_02_49,1,1,LT0144_02/LT0144_02_49_50.tif
LT0144_02,C4,50,52,positive control,ENSG00000149503,LT0144_02_52,1,1,LT0144_02/LT0144_02_52_50.tif
LT0144_02,C15,50,63,negative control,,LT0144_02_63,1,1,LT0144_02/LT0144_02_63_50.tif
LT0144_02,D2,50,74,negative control,,LT0144_02_74,1,1,LT0144_02/LT0144_02_74_50.tif
LT0144_02,M16,50,304,negative control,,LT0144_02_304,1,1,LT0144_02/LT0144_02_304_50.tif
LT0144_02,N3,50,315,negative control,,LT0144_02_315,1,1,LT0144_02/LT0144_02_315_50.tif
LT0144_02,N21,50,333,positive control,COPB,LT0144_02_333,1,1,LT0144_02/LT0144_02_333_50.tif
LT0144_02,N24,50,336,positive control,COPB,LT0144_02_336,1,1,LT0144_02/LT0144_02_336_50.tif
LT0144_02,O16,50,352,negative control,,LT0144_02_352,1,1,LT0144_02/LT0144_02_352_50.tif
LT0144_02,P3,50,363,negative control,,LT0144_02_363,1,1,LT0144_02/LT0144_02_363_50.tif
LT0144_02,P21,50,381,positive control,COPB,LT0144_02_381,1,1,LT0144_02/LT0144_02_381_50.tif
LT0144_02,P24,50,384,positive control,COPB,LT0144_02_384,1,1,LT0144_02/LT0144_02_384_50.tif
LT0144_04,A1,50,1,positive control,ENSG00000149503,LT0144_04_1,1,1,LT0144_04/LT0144_04_1_50.tif
LT0144_04,A4,50,4,positive control,ENSG00000149503,LT0144_04_4,1,1,LT0144_04/LT0144_04_4_50.tif
LT0144_04,A15,50,15,negative control,,LT0144_04_15,1,1,LT0144_04/LT0144_04_15_50.tif
LT0144_04,B2,50,26,negative control,,LT0144_04_26,1,1,LT0144_04/LT0144_04_26_50.tif
LT0144_04,C1,50,49,positive control,ENSG00000149503,LT0144_04_49,1,1,LT0144_04/LT0144_04_49_50.tif
LT0144_04,C4,50,52,positive control,ENSG00000149503,LT0144_04_52,1,1,LT0144_04/LT0144_04_52_50.tif
LT0144_04,C15,50,63,negative control,,LT0144_04_63,1,1,LT0144_04/LT0144_04_63_50.tif
LT0144_04,D2,50,74,negative control,,LT0144_04_74,1,1,LT0144_04/LT0144_04_74_50.tif
LT0144_04,M16,50,304,negative control,,LT0144_04_304,1,1,LT0144_04/LT0144_04_304_50.tif
LT0144_04,N3,50,315,negative control,,LT0144_04_315,1,1,LT0144_04/LT0144_04_315_50.tif
LT0144_04,N21,50,333,positive control,COPB,LT0144_04_333,1,1,LT0144_04/LT0144_04_333_50.tif
LT0144_04,N24,50,336,positive control,COPB,LT0144_04_336,1,1,LT0144_04/LT0144_04_336_50.tif
LT0144_04,O16,50,352,negative control,,LT0144_04_352,1,1,LT0144_04/LT0144_04_352_50.tif
LT0144_04,P3,50,363,negative control,,LT0144_04_363,1,1,LT0144_04/LT0144_04_363_50.tif
LT0144_04,P21,50,381,positive control,COPB,LT0144_04_381,1,1,LT0144_04/LT0144_04_381_50.tif
LT0144_04,P24,50,384,positive control,COPB,LT0144_04_384,1,1,LT0144_04/LT0144_04_384_50.tif
LT0145_01,A1,50,1,positive control,ENSG00000149503,LT0145_01_1,1,1,LT0145_01/LT0145_01_1_50.tif
LT0145_01,A4,50,4,positive control,ENSG00000149503,LT0145_01_4,1,1,LT0145_01/LT0145_01_4_50.tif
LT0145_01,A15,50,15,negative control,,LT0145_01_15,1,1,LT0145_01/LT0145_01_15_50.tif
LT0145_01,B2,50,26,negative control,,LT0145_01_26,1,1,LT0145_01/LT0145_01_26_50.tif
LT0145_01,C1,50,49,positive control,ENSG00000149503,LT0145_01_49,1,1,LT0145_01/LT0145_01_49_50.tif
LT0145_01,C4,50,52,positive control,ENSG00000149503,LT0145_01_52,1,1,LT0145_01/LT0145_01_52_50.tif
LT0145_01,C15,50,63,negative control,,LT0145_01_63,1,1,LT0145_01/LT0145_01_63_50.tif
LT0145_01,D2,50,74,negative control,,LT0145_01_74,1,1,LT0145_01/LT0145_01_74_50.tif
LT0145_01,M16,50,304,negative control,,LT0145_01_304,1,1,LT0145_01/LT0145_01_304_50.tif
LT0145_01,N3,50,315,negative control,,LT0145_01_315,1,1,LT0145_01/LT0145_01_315_50.tif
LT0145_01,N21,50,333,positive control,COPB,LT0145_01_333,1,1,LT0145_01/LT0145_01_333_50.tif
